"Notes"	"Infant Delivery Weight 14"	"Infant Delivery Weight 14 Code"	"Delivery Method"	"Delivery Method Code"	"LMP Gestational Age 10"	"LMP Gestational Age 10 Code"	"Plurality or Multiple Birth"	"Plurality or Multiple Birth Code"	"Standard Residence States"	"Standard Residence States Code"	Fetal Deaths	Percent of Total Deaths
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"New Jersey"	"34"	30	0.01
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"New York"	"36"	51	0.02
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"North Carolina"	"37"	37	0.01
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Ohio"	"39"	48	0.02
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Oklahoma"	"40"	17	0.01
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Pennsylvania"	"42"	60	0.02
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Tennessee"	"47"	19	0.01
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Texas"	"48"	49	0.02
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Utah"	"49"	20	0.01
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Virginia"	"51"	24	0.01
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Washington"	"53"	22	0.01
	"249 grams or less"	"01"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Wisconsin"	"55"	27	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"California"	"06"	14	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"Georgia"	"13"	13	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"Texas"	"48"	12	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"24-27 weeks"	"04"	"Single"	"1"	"New York"	"36"	14	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"24-27 weeks"	"04"	"Single"	"1"	"Oklahoma"	"40"	10	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"28-31 weeks"	"05"	"Single"	"1"	"New York"	"36"	27	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"New York"	"36"	10	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"Texas"	"48"	10	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Twin"	"2"	"New York"	"36"	11	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"New York"	"36"	13	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Twin"	"2"	"California"	"06"	14	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Twin"	"2"	"Florida"	"12"	10	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	18	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Florida"	"12"	26	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Illinois"	"17"	10	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Indiana"	"18"	16	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	55	0.02
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Ohio"	"39"	11	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Oklahoma"	"40"	10	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Tennessee"	"47"	12	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Texas"	"48"	31	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Alabama"	"01"	11	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Arizona"	"04"	12	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"California"	"06"	33	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Florida"	"12"	25	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Illinois"	"17"	30	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Indiana"	"18"	14	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Kentucky"	"21"	16	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Maryland"	"24"	12	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Michigan"	"26"	13	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Mississippi"	"28"	12	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"New Jersey"	"34"	12	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"New York"	"36"	15	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Ohio"	"39"	22	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Pennsylvania"	"42"	11	0.00
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Texas"	"48"	21	0.01
	"249 grams or less"	"01"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Wisconsin"	"55"	11	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"California"	"06"	17	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Florida"	"12"	18	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Georgia"	"13"	62	0.02
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Illinois"	"17"	11	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Michigan"	"26"	11	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"New York"	"36"	146	0.05
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Ohio"	"39"	12	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Pennsylvania"	"42"	21	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Rhode Island"	"44"	15	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Texas"	"48"	19	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Virginia"	"51"	44	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Single"	"1"	"Washington"	"53"	12	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"20-23 weeks"	"03"	"Twin"	"2"	"New York"	"36"	14	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"24-27 weeks"	"04"	"Single"	"1"	"Georgia"	"13"	14	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"24-27 weeks"	"04"	"Single"	"1"	"New York"	"36"	23	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"28-31 weeks"	"05"	"Single"	"1"	"New York"	"36"	16	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	81	0.03
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Florida"	"12"	30	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Georgia"	"13"	29	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Illinois"	"17"	13	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"New Jersey"	"34"	10	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	76	0.02
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Ohio"	"39"	18	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Pennsylvania"	"42"	29	0.01
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Rhode Island"	"44"	12	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Washington"	"53"	14	0.00
	"249 grams or less"	"01"	"Not Stated"	"9"	"Not Available"	"110"	"Twin"	"2"	"California"	"06"	15	0.00
	"249 grams or less"	"01"	"Not Reported"	"100"	"20-23 weeks"	"03"	"Single"	"1"	"Hawaii"	"15"	46	0.01
	"249 grams or less"	"01"	"Not Reported"	"100"	"24-27 weeks"	"04"	"Single"	"1"	"Hawaii"	"15"	16	0.01
	"249 grams or less"	"01"	"Not Reported"	"100"	"28-31 weeks"	"05"	"Single"	"1"	"Hawaii"	"15"	10	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Alabama"	"01"	275	0.09
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Alaska"	"02"	12	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Arizona"	"04"	230	0.07
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Arkansas"	"05"	94	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"California"	"06"	903	0.29
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Colorado"	"08"	155	0.05
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Connecticut"	"09"	98	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"District of Columbia"	"11"	50	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Florida"	"12"	795	0.25
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Georgia"	"13"	483	0.15
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Idaho"	"16"	45	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Illinois"	"17"	464	0.15
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Indiana"	"18"	166	0.05
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Iowa"	"19"	95	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Kentucky"	"21"	157	0.05
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Louisiana"	"22"	168	0.05
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Maine"	"23"	25	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Maryland"	"24"	303	0.10
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Massachusetts"	"25"	114	0.04
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Michigan"	"26"	291	0.09
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Minnesota"	"27"	173	0.06
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Mississippi"	"28"	200	0.06
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Missouri"	"29"	168	0.05
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Nebraska"	"31"	72	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Nevada"	"32"	108	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"New Hampshire"	"33"	30	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"New Jersey"	"34"	357	0.11
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"New Mexico"	"35"	11	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"New York"	"36"	600	0.19
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"North Carolina"	"37"	389	0.12
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"North Dakota"	"38"	27	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Ohio"	"39"	395	0.13
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Oklahoma"	"40"	61	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Oregon"	"41"	74	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Pennsylvania"	"42"	458	0.15
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"South Carolina"	"45"	261	0.08
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"South Dakota"	"46"	21	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Tennessee"	"47"	134	0.04
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Texas"	"48"	581	0.19
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Utah"	"49"	116	0.04
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Vermont"	"50"	11	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Virginia"	"51"	241	0.08
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Washington"	"53"	202	0.06
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"West Virginia"	"54"	39	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Wisconsin"	"55"	144	0.05
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Alabama"	"01"	52	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Arizona"	"04"	30	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Arkansas"	"05"	10	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"California"	"06"	146	0.05
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Colorado"	"08"	16	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Connecticut"	"09"	11	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Florida"	"12"	105	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Georgia"	"13"	81	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Illinois"	"17"	57	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Indiana"	"18"	15	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Iowa"	"19"	10	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Kentucky"	"21"	20	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Louisiana"	"22"	24	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Maryland"	"24"	34	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Massachusetts"	"25"	26	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Michigan"	"26"	50	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Minnesota"	"27"	27	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Mississippi"	"28"	35	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Missouri"	"29"	23	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Nebraska"	"31"	10	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Nevada"	"32"	18	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"New Jersey"	"34"	69	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"New York"	"36"	129	0.04
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"North Carolina"	"37"	49	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Ohio"	"39"	46	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Oklahoma"	"40"	10	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Pennsylvania"	"42"	50	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"South Carolina"	"45"	33	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Tennessee"	"47"	25	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Texas"	"48"	96	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Utah"	"49"	20	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Virginia"	"51"	34	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Washington"	"53"	20	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Wisconsin"	"55"	28	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Triplet"	"3"	"California"	"06"	23	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Triplet"	"3"	"New Jersey"	"34"	18	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Alabama"	"01"	81	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Arizona"	"04"	67	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Arkansas"	"05"	23	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"California"	"06"	247	0.08
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Colorado"	"08"	27	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Connecticut"	"09"	21	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"District of Columbia"	"11"	10	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Florida"	"12"	180	0.06
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Georgia"	"13"	85	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Idaho"	"16"	13	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Illinois"	"17"	100	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Indiana"	"18"	44	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Iowa"	"19"	35	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Kentucky"	"21"	39	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Louisiana"	"22"	43	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Maryland"	"24"	65	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Massachusetts"	"25"	32	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Michigan"	"26"	74	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Minnesota"	"27"	43	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Mississippi"	"28"	47	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Missouri"	"29"	68	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Nebraska"	"31"	13	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Nevada"	"32"	16	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"New Jersey"	"34"	63	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"New York"	"36"	105	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"North Carolina"	"37"	115	0.04
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Ohio"	"39"	101	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Oklahoma"	"40"	20	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Oregon"	"41"	25	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Pennsylvania"	"42"	80	0.03
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"South Carolina"	"45"	57	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Tennessee"	"47"	41	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Texas"	"48"	139	0.04
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Utah"	"49"	31	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Virginia"	"51"	49	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Washington"	"53"	33	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"West Virginia"	"54"	11	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Wisconsin"	"55"	50	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"California"	"06"	17	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Florida"	"12"	22	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Texas"	"48"	12	0.00
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Alabama"	"01"	23	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Arizona"	"04"	18	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"California"	"06"	55	0.02
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Florida"	"12"	40	0.01
	"250 - 349 grams"	"02"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Georgia"	"13"	17	0.01
